Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00   27935/27935       x264_macroblock_analyse [5]
[113]    0.1    0.01    0.00   27935         x264_mb_analyse_transform_rd [113]
-----------------------------------------------
                0.00    0.00      25/26880       x264_macroblock_encode [10]
                0.01    0.00   26855/26880       x264_mb_analyse_intra [32]
[114]    0.1    0.01    0.00   26880         predict_16x16_v [114]
-----------------------------------------------
                0.00    0.00     216/26829       x264_macroblock_encode [10]
                0.01    0.00   26613/26829       x264_mb_analyse_intra [32]
[115]    0.1    0.01    0.00   26829         predict_16x16_dc [115]
-----------------------------------------------
                0.01    0.00     112/112         x264_slicetype_analyse [15]
[116]    0.1    0.01    0.00     112         x264_macroblock_tree_finish [116]
                0.00    0.00     112/133853      x264_emms [130]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[117]    0.1    0.00    0.01       1         x264_encoder_close [117]
                0.00    0.01      45/45          x264_frame_delete [118]
                0.00    0.00       1/1           x264_macroblock_cache_end [123]
                0.00    0.00      50/47798       x264_free [105]
                0.00    0.00       1/1           x264_cqm_delete [124]
                0.00    0.00       1/1           x264_ratecontrol_delete [125]
                0.00    0.00       7/121         x264_log [180]
                0.00    0.00       2/2           x264_print_intra [202]
                0.00    0.00       1/1           x264_ratecontrol_summary [234]
-----------------------------------------------
                0.00    0.01      45/45          x264_encoder_close [117]
[118]    0.1    0.00    0.01      45         x264_frame_delete [118]
                0.01    0.00   47655/47798       x264_free [105]
-----------------------------------------------
                0.00    0.00    1953/108386      x264_intra_rd [74]
                0.00    0.00   16003/108386      x264_mb_analyse_inter_p16x16 [8]
                0.00    0.00   28349/108386      x264_macroblock_analyse [5]
                0.00    0.01   62081/108386      x264_mb_analyse_p_rd [14]
[119]    0.1    0.00    0.01  108386         x264_analyse_update_cache [119]
                0.00    0.01    2540/30493       x264_mb_analyse_intra_chroma [59]
-----------------------------------------------
                0.00    0.01   37943/37943       x264_macroblock_write_cavlc [52]
[120]    0.0    0.00    0.01   37943         cavlc_mb_mvd [120]
                0.01    0.00   37943/452128      x264_mb_predict_mv [73]
-----------------------------------------------
                0.00    0.00     396/396         x264_macroblock_analyse [5]
[121]    0.0    0.00    0.00     396         x264_mb_cache_fenc_satd [121]
                0.00    0.00    1584/113396      x264_pixel_sa8d_8x8 [61]
                0.00    0.00    6336/2439169     x264_pixel_satd_4x4 [34]
                0.00    0.00    6336/453584      x264_pixel_sad_4x4 [76]
                0.00    0.00    1584/872095      x264_pixel_sad_8x8 [41]
-----------------------------------------------
                0.00    0.00     112/112         x264_frame_init_lowres [45]
[122]    0.0    0.00    0.00     112         x264_frame_expand_border_lowres [122]
                0.00    0.00     448/12544       plane_expand_border [85]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [117]
[123]    0.0    0.00    0.00       1         x264_macroblock_cache_end [123]
                0.00    0.00      74/47798       x264_free [105]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [117]
[124]    0.0    0.00    0.00       1         x264_cqm_delete [124]
                0.00    0.00      10/47798       x264_free [105]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [117]
[125]    0.0    0.00    0.00       1         x264_ratecontrol_delete [125]
                0.00    0.00       4/47798       x264_free [105]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[126]    0.0    0.00    0.00       1         x264_encoder_open [126]
                0.00    0.00       1/1           x264_lowres_context_alloc [127]
                0.00    0.00       3/1306        x264_malloc [160]
                0.00    0.00       2/121         x264_log [180]
                0.00    0.00       1/1           x264_validate_parameters [238]
                0.00    0.00       1/1           x264_reduce_fraction [236]
                0.00    0.00       1/2           x264_sps_init [203]
                0.00    0.00       1/1           x264_pps_init [226]
                0.00    0.00       1/5           x264_validate_levels [199]
                0.00    0.00       1/1           x264_cqm_init [214]
                0.00    0.00       1/1           x264_rdo_init [235]
                0.00    0.00       1/1           x264_predict_16x16_init [228]
                0.00    0.00       1/1           x264_predict_8x8c_init [231]
                0.00    0.00       1/1           x264_predict_8x8_init [230]
                0.00    0.00       1/1           x264_predict_4x4_init [229]
                0.00    0.00       1/1           x264_pixel_init [225]
                0.00    0.00       1/1           x264_dct_init [215]
                0.00    0.00       1/1           x264_zigzag_init [239]
                0.00    0.00       1/1           x264_mc_init [220]
                0.00    0.00       1/1           x264_quant_init [232]
                0.00    0.00       1/1           x264_dct_init_weights [216]
                0.00    0.00       1/1           x264_deblock_init [217]
                0.00    0.00       1/1           mbcmp_init [207]
                0.00    0.00       1/224         x264_frame_pop_unused [177]
                0.00    0.00       1/1           x264_macroblock_cache_init [219]
                0.00    0.00       1/1           x264_init_vlc_tables [218]
                0.00    0.00       1/1           x264_ratecontrol_new [233]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[127]    0.0    0.00    0.00       1         x264_lowres_context_alloc [127]
                0.00    0.00       1/44181       x264_mb_analyse_load_costs [92]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_encode [3]
[128]    0.0    0.00    0.00       1         x264_sei_version_write [128]
                0.00    0.00       2/47798       x264_free [105]
                0.00    0.00       1/1           x264_param2string [221]
                0.00    0.00       1/1306        x264_malloc [160]
-----------------------------------------------
                0.00    0.00  177408/177408      x264_macroblock_cache_load [66]
[129]    0.0    0.00    0.00  177408         copy_column8 [129]
-----------------------------------------------
                0.00    0.00       1/133853      x264_ratecontrol_new [233]
                0.00    0.00      12/133853      x264_mb_analyse_load_costs [92]
                0.00    0.00     112/133853      x264_macroblock_tree_finish [116]
                0.00    0.00     112/133853      x264_slicetype_frame_cost [18]
                0.00    0.00     112/133853      x264_rc_analyse_slice [72]
                0.00    0.00     112/133853      x264_ratecontrol_end [191]
                0.00    0.00     112/133853      x264_ratecontrol_start [71]
                0.00    0.00     224/133853      x264_encoder_frame_end [187]
                0.00    0.00   44352/133853      x264_adaptive_quant [145]
                0.00    0.00   44352/133853      ac_energy_mb [68]
                0.00    0.00   44352/133853      x264_ratecontrol_mb [108]
[130]    0.0    0.00    0.00  133853         x264_emms [130]
-----------------------------------------------
                0.00    0.00   44352/133056      x264_prefetch_fenc [146]
                0.00    0.00   44352/133056      x264_macroblock_cache_save [86]
                0.00    0.00   44352/133056      x264_macroblock_cache_load [66]
[131]    0.0    0.00    0.00  133056         prefetch_fenc_null [131]
-----------------------------------------------
                0.00    0.00    3940/102831      x264_macroblock_cache_load [66]
                0.00    0.00   98891/102831      x264_mb_analyse_inter_p16x16 [8]
[132]    0.0    0.00    0.00  102831         x264_mb_predict_mv_16x16 [132]
-----------------------------------------------
                0.00    0.00    1948/102472      x264_macroblock_encode [10]
                0.00    0.00   44352/102472      x264_slicetype_mb_cost [17]
                0.00    0.00   56172/102472      x264_mb_analyse_intra_chroma [59]
[133]    0.0    0.00    0.00  102472         predict_8x8c_h [133]
-----------------------------------------------
                0.00    0.00     756/98818       x264_macroblock_encode [10]
                0.00    0.00   44352/98818       x264_slicetype_mb_cost [17]
                0.00    0.00   53710/98818       x264_mb_analyse_intra_chroma [59]
[134]    0.0    0.00    0.00   98818         predict_8x8c_v [134]
-----------------------------------------------
                0.00    0.00   88704/88704       ac_energy_mb [68]
[135]    0.0    0.00    0.00   88704         x264_pixel_var_8x8 [135]
-----------------------------------------------
                0.00    0.00   87912/87912       x264_macroblock_analyse [5]
[136]    0.0    0.00    0.00   87912         prefetch_ref_null [136]
-----------------------------------------------
                0.00    0.00   15749/64151       block_residual_write_cavlc [77]
                0.00    0.00   48402/64151       block_residual_write_cavlc [56]
[137]    0.0    0.00    0.00   64151         x264_coeff_level_run4 [137]
-----------------------------------------------
                0.00    0.00     529/45401       x264_macroblock_encode [10]
                0.00    0.00   44872/45401       x264_mb_analyse_intra [32]
[138]    0.0    0.00    0.00   45401         predict_4x4_h [138]
-----------------------------------------------
                0.00    0.00     112/44464       x264_encoder_encode [3]
                0.00    0.00   44352/44464       x264_macroblock_analyse [5]
[139]    0.0    0.00    0.00   44464         x264_ratecontrol_qp [139]
-----------------------------------------------
                0.00    0.00   44352/44352       x264_slicetype_mb_cost [17]
[140]    0.0    0.00    0.00   44352         predict_8x8_ddr [140]
-----------------------------------------------
                0.00    0.00   44352/44352       x264_slicetype_mb_cost [17]
[141]    0.0    0.00    0.00   44352         predict_8x8_hd [141]
-----------------------------------------------
                0.00    0.00   44352/44352       x264_slicetype_mb_cost [17]
[142]    0.0    0.00    0.00   44352         predict_8x8_hu [142]
-----------------------------------------------
                0.00    0.00   44352/44352       x264_slicetype_mb_cost [17]
[143]    0.0    0.00    0.00   44352         predict_8x8_vl [143]
-----------------------------------------------
                0.00    0.00   44352/44352       x264_slicetype_mb_cost [17]
[144]    0.0    0.00    0.00   44352         predict_8x8_vr [144]
-----------------------------------------------
                0.00    0.00   44352/44352       x264_macroblock_analyse [5]
[145]    0.0    0.00    0.00   44352         x264_adaptive_quant [145]
                0.00    0.00   44352/133853      x264_emms [130]
-----------------------------------------------
                0.00    0.00   44352/44352       x264_frame_deblock_row [55]
[146]    0.0    0.00    0.00   44352         x264_prefetch_fenc [146]
                0.00    0.00   44352/133056      prefetch_fenc_null [131]
-----------------------------------------------
                0.00    0.00     232/39216       x264_macroblock_encode [10]
                0.00    0.00   38984/39216       x264_mb_analyse_intra [32]
[147]    0.0    0.00    0.00   39216         predict_4x4_hu [147]
-----------------------------------------------
                0.00    0.00     162/38879       x264_macroblock_encode [10]
                0.00    0.00   38717/38879       x264_mb_analyse_intra [32]
[148]    0.0    0.00    0.00   38879         predict_4x4_dc [148]
-----------------------------------------------
                0.00    0.00     166/37223       x264_macroblock_encode [10]
                0.00    0.00   37057/37223       x264_mb_analyse_intra [32]
[149]    0.0    0.00    0.00   37223         predict_4x4_ddr [149]
-----------------------------------------------
                0.00    0.00     118/36942       x264_macroblock_encode [10]
                0.00    0.00   36824/36942       x264_mb_analyse_intra [32]
[150]    0.0    0.00    0.00   36942         predict_4x4_v [150]
-----------------------------------------------
                0.00    0.00      74/36610       x264_macroblock_encode [10]
                0.00    0.00   36536/36610       x264_mb_analyse_intra [32]
[151]    0.0    0.00    0.00   36610         predict_4x4_vl [151]
-----------------------------------------------
                0.00    0.00      98/36539       x264_macroblock_encode [10]
                0.00    0.00   36441/36539       x264_mb_analyse_intra [32]
[152]    0.0    0.00    0.00   36539         predict_4x4_ddl [152]
-----------------------------------------------
                0.00    0.00   33882/33882       x264_mb_encode_i4x4 [87]
[153]    0.0    0.00    0.00   33882         sub4x4_dct [153]
-----------------------------------------------
                0.00    0.00   16063/16063       x264_macroblock_write_cavlc [52]
[154]    0.0    0.00    0.00   16063         bs_write1 [154]
-----------------------------------------------
                0.00    0.00    7879/7879        x264_macroblock_write_cavlc [52]
[155]    0.0    0.00    0.00    7879         bs_write_ue [155]
-----------------------------------------------
                0.00    0.00    3061/3061        x264_macroblock_write_cavlc [52]
[156]    0.0    0.00    0.00    3061         bs_write [156]
-----------------------------------------------
                0.00    0.00     108/3054        x264_macroblock_encode [10]
                0.00    0.00    2946/3054        x264_mb_analyse_intra_chroma [59]
[157]    0.0    0.00    0.00    3054         predict_8x8c_dc_left [157]
-----------------------------------------------
                0.00    0.00    1845/1845        x264_mb_encode_8x8_chroma [27]
[158]    0.0    0.00    0.00    1845         sub8x8_dct_dc [158]
-----------------------------------------------
                0.00    0.00      20/1493        x264_macroblock_encode [10]
                0.00    0.00    1473/1493        x264_mb_analyse_intra [32]
[159]    0.0    0.00    0.00    1493         predict_16x16_dc_left [159]
-----------------------------------------------
                0.00    0.00       1/1306        x264_sei_version_write [128]
                0.00    0.00       2/1306        Encode_frame [2]
                0.00    0.00       3/1306        x264_encoder_open [126]
                0.00    0.00       3/1306        x264_ratecontrol_new [233]
                0.00    0.00      10/1306        x264_cqm_init [214]
                0.00    0.00      12/1306        x264_mb_analyse_load_costs [92]
                0.00    0.00      15/1306        x264_macroblock_cache_init [219]
                0.00    0.00    1260/1306        x264_frame_new [193]
[160]    0.0    0.00    0.00    1306         x264_malloc [160]
-----------------------------------------------
                0.00    0.00    1154/1154        x264_frame_deblock_row [55]
[161]    0.0    0.00    0.00    1154         deblock_v_chroma_intra_c [161]
-----------------------------------------------
                0.00    0.00    1056/1056        x264_frame_deblock_row [55]
[162]    0.0    0.00    0.00    1056         deblock_h_chroma_intra_c [162]
-----------------------------------------------
                0.00    0.00     755/755         x264_macroblock_encode [10]
[163]    0.0    0.00    0.00     755         dct4x4dc [163]
-----------------------------------------------
                0.00    0.00     755/755         x264_macroblock_encode [10]
[164]    0.0    0.00    0.00     755         dequant_4x4_dc [164]
-----------------------------------------------
                0.00    0.00     755/755         x264_macroblock_encode [10]
[165]    0.0    0.00    0.00     755         idct4x4dc [165]
-----------------------------------------------
                0.00    0.00     755/755         x264_macroblock_encode [10]
[166]    0.0    0.00    0.00     755         quant_4x4_dc [166]
-----------------------------------------------
                0.00    0.00     744/744         x264_macroblock_encode [10]
[167]    0.0    0.00    0.00     744         add16x16_idct [167]
-----------------------------------------------
                0.00    0.00     678/678         x264_frame_deblock_row [55]
[168]    0.0    0.00    0.00     678         deblock_v_luma_intra_c [168]
-----------------------------------------------
                0.00    0.00     615/615         x264_frame_deblock_row [55]
[169]    0.0    0.00    0.00     615         deblock_h_luma_intra_c [169]
-----------------------------------------------
                0.00    0.00      60/544         x264_macroblock_encode [10]
                0.00    0.00     484/544         x264_mb_analyse_intra_chroma [59]
[170]    0.0    0.00    0.00     544         predict_8x8c_dc_top [170]
-----------------------------------------------
                0.00    0.00     339/339         x264_mb_analyse_intra [32]
[171]    0.0    0.00    0.00     339         predict_4x4_dc_left [171]
-----------------------------------------------
                0.00    0.00     336/336         x264_frame_copy_picture [188]
[172]    0.0    0.00    0.00     336         plane_copy [172]
-----------------------------------------------
                0.00    0.00     336/336         x264_encoder_frame_end [187]
[173]    0.0    0.00    0.00     336         x264_thread_sync_stat [173]
-----------------------------------------------
                0.00    0.00     335/335         x264_encoder_encode [3]
[174]    0.0    0.00    0.00     335         x264_frame_push [174]
-----------------------------------------------
                0.00    0.00     332/332         x264_encoder_encode [3]
[175]    0.0    0.00    0.00     332         x264_frame_shift [175]
-----------------------------------------------
                0.00    0.00      18/260         x264_macroblock_encode [10]
                0.00    0.00     242/260         x264_mb_analyse_intra [32]
[176]    0.0    0.00    0.00     260         predict_16x16_dc_top [176]
-----------------------------------------------
                0.00    0.00       1/224         x264_encoder_open [126]
                0.00    0.00     223/224         x264_encoder_encode [3]
[177]    0.0    0.00    0.00     224         x264_frame_pop_unused [177]
                0.00    0.00      45/45          x264_frame_new [193]
-----------------------------------------------
                0.00    0.00     108/220         x264_encoder_encode [3]
                0.00    0.00     112/220         x264_encoder_frame_end [187]
[178]    0.0    0.00    0.00     220         x264_frame_push_unused [178]
-----------------------------------------------
                0.00    0.00     125/125         x264_mb_analyse_intra [32]
[179]    0.0    0.00    0.00     125         predict_4x4_dc_top [179]
-----------------------------------------------
                0.00    0.00       2/121         x264_encoder_open [126]
                0.00    0.00       7/121         x264_encoder_close [117]
                0.00    0.00     112/121         x264_encoder_frame_end [187]
[180]    0.0    0.00    0.00     121         x264_log [180]
                0.00    0.00       9/9           x264_log_default [198]
-----------------------------------------------
                0.00    0.00     115/115         Encode_frame [2]
[181]    0.0    0.00    0.00     115         write_nalu_bsf [181]
-----------------------------------------------
                0.00    0.00     115/115         Encode_frame [2]
[182]    0.0    0.00    0.00     115         x264_nal_encode [182]
-----------------------------------------------
                0.00    0.00     114/114         main [1]
[183]    0.0    0.00    0.00     114         x264_mdate [183]
-----------------------------------------------
                0.00    0.00     112/112         rate_estimate_qscale [70]
[184]    0.0    0.00    0.00     112         clip_qscale [184]
-----------------------------------------------
                0.00    0.00     112/112         main [1]
[185]    0.0    0.00    0.00     112         read_frame_yuv [185]
-----------------------------------------------
                0.00    0.00     112/112         Encode_frame [2]
[186]    0.0    0.00    0.00     112         set_eop_bsf [186]
-----------------------------------------------
                0.00    0.00     112/112         Encode_frame [2]
[187]    0.0    0.00    0.00     112         x264_encoder_frame_end [187]
                0.00    0.00     336/336         x264_thread_sync_stat [173]
                0.00    0.00     224/133853      x264_emms [130]
                0.00    0.00     112/220         x264_frame_push_unused [178]
                0.00    0.00     112/112         x264_ratecontrol_end [191]
                0.00    0.00     112/112         x264_noise_reduction_update [190]
                0.00    0.00     112/121         x264_log [180]
-----------------------------------------------
                0.00    0.00     112/112         x264_encoder_encode [3]
[188]    0.0    0.00    0.00     112         x264_frame_copy_picture [188]
                0.00    0.00     336/336         plane_copy [172]
-----------------------------------------------
                0.00    0.00     112/112         x264_encoder_encode [3]
[189]    0.0    0.00    0.00     112         x264_macroblock_slice_init [189]
-----------------------------------------------
                0.00    0.00     112/112         x264_encoder_frame_end [187]
[190]    0.0    0.00    0.00     112         x264_noise_reduction_update [190]
-----------------------------------------------
                0.00    0.00     112/112         x264_encoder_frame_end [187]
[191]    0.0    0.00    0.00     112         x264_ratecontrol_end [191]
                0.00    0.00     112/133853      x264_emms [130]
-----------------------------------------------
                0.00    0.00       6/48          x264_macroblock_encode [10]
                0.00    0.00      42/48          x264_mb_analyse_intra_chroma [59]
[192]    0.0    0.00    0.00      48         predict_8x8c_dc_128 [192]
-----------------------------------------------
                0.00    0.00      45/45          x264_frame_pop_unused [177]
[193]    0.0    0.00    0.00      45         x264_frame_new [193]
                0.00    0.00    1260/1306        x264_malloc [160]
-----------------------------------------------
                0.00    0.00      41/41          main [1]
[194]    0.0    0.00    0.00      41         x264_encoder_delayed_frames [194]
-----------------------------------------------
                0.00    0.00       1/22          x264_macroblock_encode [10]
                0.00    0.00      21/22          x264_mb_analyse_intra [32]
[195]    0.0    0.00    0.00      22         predict_16x16_dc_128 [195]
-----------------------------------------------
                0.00    0.00      22/22          x264_mb_analyse_intra [32]
[196]    0.0    0.00    0.00      22         predict_4x4_dc_128 [196]
-----------------------------------------------
                0.00    0.00      11/11          x264_macroblock_encode [10]
[197]    0.0    0.00    0.00      11         add16x16_idct_dc [197]
-----------------------------------------------
                0.00    0.00       9/9           x264_log [180]
[198]    0.0    0.00    0.00       9         x264_log_default [198]
-----------------------------------------------
                0.00    0.00       1/5           x264_encoder_open [126]
                0.00    0.00       4/5           x264_validate_parameters [238]
[199]    0.0    0.00    0.00       5         x264_validate_levels [199]
-----------------------------------------------
                0.00    0.00       3/3           x264_encoder_encode [3]
[200]    0.0    0.00    0.00       3         x264_nal_end [200]
-----------------------------------------------
                0.00    0.00       3/3           x264_encoder_encode [3]
[201]    0.0    0.00    0.00       3         x264_nal_start [201]
-----------------------------------------------
                0.00    0.00       2/2           x264_encoder_close [117]
[202]    0.0    0.00    0.00       2         x264_print_intra [202]
-----------------------------------------------
                0.00    0.00       1/2           x264_validate_parameters [238]
                0.00    0.00       1/2           x264_encoder_open [126]
[203]    0.0    0.00    0.00       2         x264_sps_init [203]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[204]    0.0    0.00    0.00       1         close_file_bsf [204]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[205]    0.0    0.00    0.00       1         close_file_yuv [205]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[206]    0.0    0.00    0.00       1         get_frame_total_yuv [206]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[207]    0.0    0.00    0.00       1         mbcmp_init [207]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[208]    0.0    0.00    0.00       1         open_file_bsf [208]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[209]    0.0    0.00    0.00       1         open_file_yuv [209]
-----------------------------------------------
                0.00    0.00       1/1           rate_estimate_qscale [70]
[210]    0.0    0.00    0.00       1         qp2qscale [210]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[211]    0.0    0.00    0.00       1         set_param_bsf [211]
-----------------------------------------------
                0.00    0.00       1/1           x264_param_default [222]
[212]    0.0    0.00    0.00       1         x264_cpu_detect [212]
-----------------------------------------------
                0.00    0.00       1/1           x264_validate_parameters [238]
[213]    0.0    0.00    0.00       1         x264_cpu_num_processors [213]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[214]    0.0    0.00    0.00       1         x264_cqm_init [214]
                0.00    0.00      10/1306        x264_malloc [160]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[215]    0.0    0.00    0.00       1         x264_dct_init [215]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[216]    0.0    0.00    0.00       1         x264_dct_init_weights [216]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[217]    0.0    0.00    0.00       1         x264_deblock_init [217]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[218]    0.0    0.00    0.00       1         x264_init_vlc_tables [218]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[219]    0.0    0.00    0.00       1         x264_macroblock_cache_init [219]
                0.00    0.00      15/1306        x264_malloc [160]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[220]    0.0    0.00    0.00       1         x264_mc_init [220]
-----------------------------------------------
                0.00    0.00       1/1           x264_sei_version_write [128]
[221]    0.0    0.00    0.00       1         x264_param2string [221]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[222]    0.0    0.00    0.00       1         x264_param_default [222]
                0.00    0.00       1/1           x264_cpu_detect [212]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[223]    0.0    0.00    0.00       1         x264_picture_alloc [223]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[224]    0.0    0.00    0.00       1         x264_picture_clean [224]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[225]    0.0    0.00    0.00       1         x264_pixel_init [225]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[226]    0.0    0.00    0.00       1         x264_pps_init [226]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_encode [3]
[227]    0.0    0.00    0.00       1         x264_pps_write [227]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[228]    0.0    0.00    0.00       1         x264_predict_16x16_init [228]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[229]    0.0    0.00    0.00       1         x264_predict_4x4_init [229]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[230]    0.0    0.00    0.00       1         x264_predict_8x8_init [230]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[231]    0.0    0.00    0.00       1         x264_predict_8x8c_init [231]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[232]    0.0    0.00    0.00       1         x264_quant_init [232]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[233]    0.0    0.00    0.00       1         x264_ratecontrol_new [233]
                0.00    0.00       3/1306        x264_malloc [160]
                0.00    0.00       1/133853      x264_emms [130]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [117]
[234]    0.0    0.00    0.00       1         x264_ratecontrol_summary [234]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[235]    0.0    0.00    0.00       1         x264_rdo_init [235]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[236]    0.0    0.00    0.00       1         x264_reduce_fraction [236]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_encode [3]
[237]    0.0    0.00    0.00       1         x264_sps_write [237]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[238]    0.0    0.00    0.00       1         x264_validate_parameters [238]
                0.00    0.00       4/5           x264_validate_levels [199]
                0.00    0.00       1/2           x264_sps_init [203]
                0.00    0.00       1/1           x264_cpu_num_processors [213]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [126]
[239]    0.0    0.00    0.00       1         x264_zigzag_init [239]
-----------------------------------------------

Index by function name

   [2] Encode_frame          [131] prefetch_fenc_null     [87] x264_mb_encode_i4x4
  [68] ac_energy_mb          [136] prefetch_ref_null      [31] x264_mb_mc
 [167] add16x16_idct         [210] qp2qscale              [44] x264_mb_mc_0xywh
 [197] add16x16_idct_dc       [99] quant_2x2_dc           [40] x264_mb_mc_8x8
 [110] add4x4_idct            [30] quant_4x4              [73] x264_mb_predict_mv
  [38] add8x8_idct           [166] quant_4x4_dc          [132] x264_mb_predict_mv_16x16
  [94] add8x8_idct_dc         [70] rate_estimate_qscale  [102] x264_mb_predict_mv_ref16x16
  [56] block_residual_write_cavlc [185] read_frame_yuv   [220] x264_mc_init
  [77] block_residual_write_cavlc [7] refine_subpel      [183] x264_mdate
 [156] bs_write               [60] sa8d_8x8                [6] x264_me_search_ref
 [154] bs_write1              [78] scenecut              [182] x264_nal_encode
 [112] bs_write_te           [186] set_eop_bsf           [200] x264_nal_end
 [155] bs_write_ue           [211] set_param_bsf         [201] x264_nal_start
  [95] cavlc_mb_mvd           [35] sub16x16_dct          [190] x264_noise_reduction_update
 [120] cavlc_mb_mvd          [153] sub4x4_dct            [221] x264_param2string
 [184] clip_qscale            [28] sub8x8_dct            [222] x264_param_default
 [204] close_file_bsf        [158] sub8x8_dct_dc         [223] x264_picture_alloc
 [205] close_file_yuv        [181] write_nalu_bsf        [224] x264_picture_clean
 [129] copy_column8          [145] x264_adaptive_quant    [36] x264_pixel_hadamard_ac_16x16
 [163] dct4x4dc               [65] x264_adaptive_quant_frame [225] x264_pixel_init
  [89] deblock_h_chroma_c    [119] x264_analyse_update_cache [61] x264_pixel_sa8d_8x8
 [162] deblock_h_chroma_intra_c [79] x264_coeff_level_run15 [29] x264_pixel_sad_16x16
  [90] deblock_h_luma_c       [82] x264_coeff_level_run16 [83] x264_pixel_sad_16x8
 [169] deblock_h_luma_intra_c [137] x264_coeff_level_run4 [76] x264_pixel_sad_4x4
 [104] deblock_v_chroma_c    [212] x264_cpu_detect        [67] x264_pixel_sad_8x16
 [161] deblock_v_chroma_intra_c [213] x264_cpu_num_processors [41] x264_pixel_sad_8x8
  [91] deblock_v_luma_c      [124] x264_cqm_delete        [24] x264_pixel_sad_x3_16x16
 [168] deblock_v_luma_intra_c [214] x264_cqm_init         [80] x264_pixel_sad_x3_16x8
  [49] dequant_4x4           [215] x264_dct_init          [58] x264_pixel_sad_x3_8x16
 [164] dequant_4x4_dc        [216] x264_dct_init_weights  [33] x264_pixel_sad_x3_8x8
  [46] frame_init_lowres_core [217] x264_deblock_init     [19] x264_pixel_sad_x4_16x16
 [206] get_frame_total_yuv    [88] x264_decimate_score15  [39] x264_pixel_sad_x4_16x8
  [12] get_ref                [98] x264_decimate_score16  [42] x264_pixel_sad_x4_8x16
  [25] hpel_filter           [130] x264_emms              [23] x264_pixel_sad_x4_8x8
 [165] idct4x4dc             [117] x264_encoder_close     [21] x264_pixel_satd_16x16
 [207] mbcmp_init            [194] x264_encoder_delayed_frames [51] x264_pixel_satd_16x8
  [54] mbtree_propagate_cost   [3] x264_encoder_encode    [34] x264_pixel_satd_4x4
  [13] mc_chroma             [187] x264_encoder_frame_end [64] x264_pixel_satd_4x8
  [84] mc_copy_w16           [126] x264_encoder_open      [50] x264_pixel_satd_8x16
 [100] mc_copy_w8             [22] x264_fdec_filter_row    [9] x264_pixel_satd_8x4
  [57] mc_luma               [188] x264_frame_copy_picture [20] x264_pixel_satd_8x8
 [208] open_file_bsf          [55] x264_frame_deblock_row [53] x264_pixel_ssd_16x16
 [209] open_file_yuv         [118] x264_frame_delete      [63] x264_pixel_ssd_8x8
  [37] pixel_hadamard_ac      [96] x264_frame_expand_border [69] x264_pixel_var_16x16
  [62] pixel_var2_8x8         [97] x264_frame_expand_border_filtered [135] x264_pixel_var_8x8
 [172] plane_copy            [122] x264_frame_expand_border_lowres [226] x264_pps_init
